Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,,
201904,4009421400,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings; hydraulic brake hoses (excluding automotive)",MTR,"12,584","13,006",948,Final,,
201904,4009421900,"Rubber; vulcanised (other than hard rubber), tubing, piping, hose and hoses (excluding hydraulic brake hoses), reinforced with materials other than metal or textiles, with fittings",MTR,"292,949","309,266","143,137",Final,,
201904,4010110001,"Rubber; vulcanised, conveyor belts or belting, reinforced only with metal, of a width exceeding 20cm",KGM,"50,543","55,202","80,062",Final,,
201904,4010110009,"Rubber; vulcanised, conveyor belts or belting, reinforced only with metal, of a width 20cm or less",KGM,"10,626","11,603",60,Final,,
201904,4010120001,"Rubber; vulcanised, conveyor belts or belting, reinforced only with textile materials, of a width exceeding 20cm",KGM,"122,176","133,584","23,157",Final,,
201904,4010120009,"Rubber; vulcanised, conveyor belts or belting, reinforced only with textile materials, of a width 20cm or less",KGM,"45,031","46,264","9,576",Final,,
201904,4010190015,"Rubber; vulcanised, conveyor belts or belting, reinforced only with plastics, of a width 20cm or less",KGM,"9,345","9,659",39,Final,,
201904,4010190019,"Rubber; vulcanised, conveyor belts or belting, (reinforced with other than metal only, textile materials only or plastics only), of a width exceeding 20cm",KGM,"12,223","12,967",134,Final,,
201904,4010190025,"Rubber; vulcanised, conveyor belts or belting, (reinforced with other than metal only, textile materials only or plastics only), of a width 20cm or less",KGM,"13,726","14,520",143,Final,,
201904,4010310000,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",,"365,312","382,076",,Final,,
201904,4010320000,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",,"156,635","163,049",,Final,,
201904,4010330000,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",,"30,783","32,829",,Final,,
201904,4010340000,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",,"10,054","10,245",,Final,,
201904,4010350011,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 60 cm but not exceeding 150 cm and of a width exceeding 20 cm",KGM,764,812,20,Final,,
201904,4010350019,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 60 cm but not exceeding 150 cm and of a width not exceeding 20 cm",KGM,"31,083","32,058",197,Final,,
201904,4010360011,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm and of a width exceeding 20 cm",KGM,677,682,5,Final,,
201904,4010360019,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm and of a width not exceeding 20 cm",KGM,549,612,4,Final,,
201904,4010391100,"Rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010; cogged, toothed or otherwise adapted for the timing of mechanical or electrical functions",,"627,804","655,659",,Final,,
201904,4010391911,"Rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010; of a width exceeding 20 cm",KGM,"3,676","4,023",94,Final,,
201904,4010391919,"Rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010; of a width not exceeding 20 cm",KGM,"104,700","111,106","1,941",Final,,
201904,4011100119,"Rubber; new pneumatic tyres, for use in the assembly of motor cars (including station wagons and racing cars), as determined by the minister, radial ply tyres other than steel belted",NMB,"3,758","3,777",20,Final,,
201904,4011100901,"Rubber; new pneumatic tyres, (not used in assembly), for motor cars (including station wagons and racing cars), bias ply tyres",NMB,"5,728","7,051",49,Final,,
201904,4011100911,"Rubber; new pneumatic tyres, (not used in assembly), for motor cars (including station wagons and racing cars), radial ply steel belted tyres",NMB,"15,851,231","16,587,613","259,156",Final,,
201904,4011100919,"Rubber; new pneumatic tyres, (not used in assembly), for motor cars (including station wagons and racing cars), radial ply tyres other than steel belted",NMB,"1,126,854","1,191,927","19,802",Final,,
201904,4011200309,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, for use in motor vehicle assembly, internal rim diameter less than 360mm, for light trucks, radial ply",NMB,"399,241","415,221","2,172",Final,,
201904,4011200321,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, for use in motor vehicle assembly, internal rim diameter under 495mm, (for other than light trucks), bias ply",NMB,529,543,4,Final,,
201904,4011201201,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, (not for use in motor vehicle assembly), internal rim diameter not over 360mm, for light trucks, bias ply",NMB,"21,565","23,029",142,Final,,
201904,4011201209,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, (not for use in motor vehicle assembly), internal rim diameter not over 360mm, for light trucks, radial ply",NMB,"132,646","139,489","3,054",Final,,
201904,4011201219,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, (not for use in motor vehicle assembly), internal rim diameter over 360mm but less than 495mm, for light trucks, radial ply",NMB,"2,653,204","2,780,744","27,808",Final,,
201904,4011201229,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, (not for use in motor vehicle assembly), internal rim diameter less than 495mm, (for other than light trucks), radial ply",NMB,"93,000","97,322",721,Final,,
201904,4011201809,"Tyres; new pneumatic tyres of rubber, of a kind used on buses or lorries, (not for use in motor vehicle assembly), internal rim diameter 495mm or more, radial ply",NMB,"3,894,777","4,067,430","16,322",Final,,
201904,4011300000,"Rubber; new pneumatic tyres, of a kind used on aircraft",NMB,"498,923","534,904",522,Final,,
201904,4011400000,"Rubber; new pneumatic tyres, of a kind used on motorcycles",NMB,"524,313","664,807","8,926",Final,,
201904,4011500000,"Rubber; new pneumatic tyres, of a kind used on bicycles",NMB,"137,156","141,409","7,342",Final,,
201904,4011700010,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on tractors, with an internal rim diameter exceeding 230 mm but not exceeding 508 mm",NMB,"112,055","119,002",462,Final,,
201904,4011700011,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on tractors, with an internal rim diameter exceeding 508 mm",NMB,"912,540","971,723","1,485",Final,,
201904,4011700013,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on graders",NMB,"20,925","21,523",31,Final,,
201904,4011700015,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on earthmoving vehicles",NMB,"388,956","395,186",118,Final,,
201904,4011700019,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on industrial types of agricultural or forestry vehicles and machines, other than tractors, graders and earthmoving vehicles",NMB,"5,875","6,161",30,Final,,
201904,4011700021,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on non-industrial types of agricultural or forestry vehicles and machines, other than tractors, graders and earthmoving vehicles",NMB,"239,870","249,901",228,Final,,
201904,4011700023,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on tractors, with an internal rim diameter exceeding 230 mm but not exceeding 508 mm",NMB,"44,248","47,574",415,Final,,
201904,4011700025,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on tractors, with an internal rim diameter exceeding 508 mm",NMB,"27,243","29,662",45,Final,,
201904,4011700031,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on earthmoving vehicles",NMB,"441,414","459,843",234,Final,,
201904,4011700035,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on industrial types of agricultural or forestry vehicles and machines, other than tractors, graders and earthmoving vehicles;",NMB,"423,824","463,711","2,203",Final,,
201904,4011700039,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on non-industrial types of agricultural or forestry vehicles and machines, other than tractors, graders and earthmoving vehicles;",NMB,"164,865","172,268","4,236",Final,,
201904,4011800010,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on construction, mining or industrial handling vehicles and machines and having a rim size not exceeding 61cm",NMB,"171,812","176,219",190,Final,,
201904,4011800013,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on construction, mining or industrial handling vehicles and machines and having a rim size exceeding 61cm",NMB,"5,512","5,907",12,Final,,
201904,4011800015,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on construction, mining or industrial handling vehicles and machines and having a rim size not exceeding 61cm",NMB,"37,111","38,310",291,Final,,
201904,4011800019,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on construction, mining or industrial handling vehicles and machines and having a rim size exceeding 61cm",NMB,"985,526","1,022,208",199,Final,,
201904,4011903000,"Rubber; new pneumatic tyres having a herring-bone or similar tread, n.e.c in headings 4011.70, 4011.80, and 4011.90",NMB,"169,320","174,656","1,271",Final,,
201904,4011904013,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on light commercial vehicles; radial ply, steel belted and with an internal rim diameter less than 508 mm",NMB,"897,980","937,850","12,787",Final,,
201904,4011904019,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on light commercial vehicles; other than of bias or radial ply, with an internal rim diameter less than 508 mm",NMB,"38,376","41,007",960,Final,,
201904,4011905015,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on light industrial vehicles; radial ply, other than steel belted and with an internal rim diameter of 508 mm or more",NMB,"223,414","233,885","1,257",Final,,
201904,4011905019,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on light commercial vehicles; other than of bias or radial ply, with an internal rim diameter of 508 mm or more",NMB,234,266,1,Final,,
201904,4011909000,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, n.e.c in headings 4011.70, 4011.80, and 4011.90",NMB,"639,104","661,186","19,418",Final,,
201904,4012120000,Retreaded tyres; of a kind used on motor buses or lorries,NMB,"55,607","58,913",380,Final,,
201904,4012130000,Retreaded tyres; of a kind used on aircraft,NMB,"74,089","75,761",216,Final,,
201904,4012200101,"Rubber; used pneumatic tyres of a kind used on motor cars (including station wagons and racing cars), internal rim diameter less than 508mm",NMB,"66,924","74,588","4,262",Final,,
201904,4012200109,"Rubber; used pneumatic tyres of a kind used on light commercial vehicles, internal rim diameter less than 508mm",NMB,273,303,1,Final,,
201904,4012200900,"Rubber; used pneumatic tyres of a kind used on motor cars (including station wagons and racing cars) or light commercial vehicles, internal rim diameter 508mm or more",NMB,"9,830","12,788",264,Final,,
201904,4012201900,Rubber; used pneumatic tyres of a kind used on vehicles (other than motor cars or light commercial vehicles),NMB,"20,450","24,113",710,Final,,
201904,4012900001,"Rubber; tyres, solid industrial",NMB,"245,730","252,895","2,278",Final,,
201904,4012900009,"Rubber; tyres, solid, other than industrial",NMB,"2,092","2,183",12,Final,,
201904,4012900019,"Rubber; tyres, cushion",NMB,"114,228","115,757",610,Final,,
201904,4012900029,Rubber; tyre flaps,KGM,"3,847","4,009",287,Final,,
201904,4012900031,"Rubber; tyre treads, interchangeable tyre treads",KGM,"1,155,033","1,170,558","157,576",Final,,
201904,4012900035,"Rubber; tyre treads, pre-cured tyre treads",KGM,"458,055","476,823","96,227",Final,,
201904,4012900039,"Rubber; tyre treads, other than interchangeable or pre-cured tyre treads",KGM,104,107,4,Final,,
201904,4013100000,"Rubber; inner tubes, of a kind used on motor cars (including station wagons and racing cars), buses or lorries",NMB,"52,713","54,141","8,605",Final,,
201904,4013200010,"Rubber; inner tubes, of a kind used on bicycles",NMB,"60,735","62,793","19,653",Final,,
201904,4013900000,"Rubber; inner tubes, n.e.c. in heading no. 4013",NMB,"102,154","105,411","12,585",Final,,
201904,4014100010,"Rubber; vulcanised (other than hard rubber), sheath contraceptives",CEN,"196,519","205,594","6,836",Final,,
201904,4014900100,"Rubber; vulcanised (other than hard rubber), hot-water bottles, with or without fittings of hard rubber",NMB,"97,061","100,189","46,921",Final,,
201904,4014900900,"Rubber; vulcanised (other than hard rubber), teats, with or without fittings of hard rubber",NMB,"36,965","38,399","56,764",Final,,
201904,4014901900,"Rubber; vulcanised (other than hard rubber), hygienic or pharmaceutical articles n.e.c. in item no. 4014.90, with or without fittings of hard rubber",NMB,"51,250","53,260","13,764",Final,,
201904,4015110000,"Rubber; vulcanised (other than hard rubber), surgical gloves",NPR,"1,054,586","1,081,135","8,792,371",Final,,
201904,4015190100,"Rubber apparel and clothing accessories; vulcanised (other than hard rubber) gloves, mittens and mitts, household type",NPR,"69,481","72,834","82,474",Final,,
201904,4015190901,"Rubber apparel and clothing accessories; vulcanised (other than hard rubber) gloves, mittens and mitts, types suited for industrial, scientific or similar purposes",NPR,"858,733","878,484","12,428,555",Final,,
201904,4015190909,"Rubber apparel and clothing accessories; vulcanised (other than hard rubber) gloves, mittens and mitts n.e.c. in heading no. 4015",NPR,"344,545","352,919","1,749,124",Final,,
201904,4015900000,"Rubber; vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)",,"527,738","538,508",,Final,,
201904,4016100100,"Rubber; vulcanised (other than hard rubber), moulded rubber mats and mats of non-rectangular shape made by cutting from the piece, of cellular rubber",,"32,357","33,244",,Final,,
201904,4016100900,"Rubber; vulcanised (other than hard rubber), articles of cellular rubber, other than moulded rubber mats and mats of non-rectangular shape made by cutting from the piece",,"20,096","23,582",,Final,,
201904,4016910100,"Rubber; vulcanised (other than hard rubber), moulded rubber mats and mats of non-rectangular shape made by cutting from the piece, of non-cellular rubber",,"288,688","306,445",,Final,,
201904,4016910900,"Rubber; vulcanised (other than hard rubber), floor coverings and mats of non-cellular rubber, other than moulded rubber mats and mats of non-rectangular shape made by cutting from the piece",,"357,138","379,402",,Final,,
201904,4016920000,"Rubber; vulcanised (other than hard rubber), erasers, of non-cellular rubber",,"15,557","16,380",,Final,,
201904,4016930000,"Rubber; vulcanised (other than hard rubber), gaskets, washers and other seals, of non-cellular rubber",,"4,360,122","4,584,285",,Final,,
201904,4016940000,"Rubber; vulcanised (other than hard rubber), boat or dock fenders, whether or not inflatable, of non-cellular rubber",,"40,369","43,873",,Final,,
201904,4016950000,"Rubber; vulcanised (other than hard rubber), inflatable articles (other than boat or dock fenders), of non-cellular rubber",,"27,047","28,759",,Final,,
201904,4016990109,"Rubber; vulcanised (other than hard rubber), rubber bands, of non-cellular rubber",,"38,410","40,200",,Final,,
201904,4016990119,"Rubber; vulcanised (other than hard rubber), articles of stationery n.e.c. in item no. 4016.99, of non-cellular rubber",,"8,941","10,722",,Final,,
201904,4016990900,"Rubber; vulcanised (other than hard rubber), milking-machine parts, of non-cellular rubber",,"11,863","13,803",,Final,,
201904,4016991100,"Rubber; vulcanised (other than hard rubber), parts and accessories of railway or tramway locomotives or rolling-stock, of non-cellular rubber",,"31,114","32,302",,Final,,
201904,4016991900,"Rubber; vulcanised (other than hard rubber), parts and accessories of railway and tramway fixtures and fittings and of the signalling equipment of heading no. 8608, of non-cellular rubber",,"36,828","36,930",,Final,,
201904,4016992200,"Rubber, vulcanised (other than hard rubber), components for use in the assembly of motor vehicles of heading no. 8703, and other vehicles of heading no. 8704 (of a g.v.w. not exceeding 3,500kg), as determined by the minister",NMB,82,88,55,Final,,
201904,4016992500,"Rubber, vulcanised (other than hard rubber), components for use in the assembly of vehicles of 8702, 8705, road tractors of 8701, and vehicles of 8704 (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg), as determined by the minister",NMB,"4,830","4,830",205,Final,,
201904,4016993100,"Rubber; vulcanised (other than hard rubber), suspension shock absorbers for use in tractors and motor vehicles for passengers, goods or special purposes, other than as determined by the minister",NMB,"19,751","20,244",243,Final,,
201904,4016993901,"Rubber; vulcanised (other than hard rubber), bumpers and parts thereof, for use on tractors and motor vehicles for passengers, goods or special purposes, other than as determined by the minister",NMB,466,552,12,Final,,
201904,4016993911,"Rubber; vulcanised (other than hard rubber), moulded mudflaps, for use on tractors and motor vehicles for passengers, goods or special purposes, other than as determined by the minister",NMB,"130,781","137,988","6,228",Final,,
201904,4016993919,"Rubber; vulcanised (other than hard rubber), components n.e.c. in heading no. 4016, for use in tractors and motor vehicles for passengers, goods or special purposes, other than as determined by the minister",NMB,"971,708","1,019,226","109,243",Final,,
201904,4016994900,"Rubber; vulcanised (other than hard rubber), parts and accessories of works trucks, self-propelled, without lifting or handling equipment, of non-cellular rubber",,321,388,,Final,,
201904,4016995900,"Rubber; vulcanised (other than hard rubber), parts and accessories of motor-cycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars, of non-cellular rubber",,"16,721","17,375",,Final,,
201904,4016996100,"Rubber; vulcanised (other than hard rubber), parts and accessories of bicycles and other cycles (including delivery tricycles), not motorised, of non-cellular rubber",,"2,758","2,851",,Final,,
201904,4016997900,"Rubber; vulcanised (other than hard rubber), parts and accessories of trailers, semi-trailers and other vehicles not mechanically propelled, of non-cellular rubber",,"11,415","11,978",,Final,,
201904,4016998100,"Rubber; vulcanised (other than hard rubber), parts and accessories of balloons, aircraft, spacecraft, all similar vehicles and related equipment, of non-cellular rubber",,"10,333","11,097",,Final,,
201904,4016999901,"Rubber; vulcanised (other than hard rubber) stoppers, plain, unornamental, for containers of a kind commonly used for the conveyance or packing of goods",,"4,745","6,166",,Final,,
201904,4016999909,"Rubber; vulcanised (other than hard rubber) articles of a kind used on machinery, mechanical or electrical appliances of chapters 84 and 85, or goods of chapter 90",,"463,836","487,688",,Final,,
201904,4016999929,"Rubber; vulcanised (other than hard rubber) parts and accessories of goods n.e.c. in item no. 4016.9, other kinds",,"1,448,255","1,524,617",,Final,,
201904,4017000901,"Rubber; hard, stoppers, plain unornamental, for containers of a kind commonly used for the conveyance or packing of goods",,"15,751","16,612",,Final,,
201904,4017000919,"Rubber; hard, articles n.e.c. in item no. 4017.00.09",,"13,587","14,920",,Final,,
201904,4102210001,"Skins; raw, lamb pelts, without wool on, pickled (but not tanned, parchment-dressed or further prepared), whether or not split",NMB,"33,305","34,909","15,360",Final,,
201904,4104411919,"Tanned or crust hides and skins; bovine, other than buffalo and calf, in the dry state (crust), no hair, full grains, unsplit; grain splits, (other than tanned or retanned but not further prepared, whether or not split)",MTK,"1,459","1,664",5,Final,,
201904,4104491100,"Tanned or crust hides and skins; bovine or equine, in the dry state (crust), without hair on, excluding full grains, unsplit; grain splits, tanned or retanned but not further prepared, whether or not split",KGM,"1,991","2,396",60,Final,,
201904,4104491919,"Tanned or crust hides and skins; bovine, other than buffalo and calf, in the dry state (crust), without hair on, excluding full grains, unsplit; grain splits, and (other than tanned or retanned but not further prepared, whether or not split)",MTK,"5,943","5,958",125,Final,,
201904,4107111100,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) animals, without hair on, other than leather of heading 41.14, whole hides and skins, full grain, unsplit",MTK,"10,157","10,535",357,Final,,
201904,4107111900,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of equine animals, without hair on, other than leather of heading 41.14, whole hides and skins, full grain, unsplit",MTK,"3,251","3,552",167,Final,,
201904,4107121919,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine, other than buffalo and calf, without hair on, other than leather of heading 41.14, whole hides and skins, grain splits",MTK,"58,788","64,987",695,Final,,
201904,4107191919,"Leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine animals, no hair, split or not, other than leather of heading 41.14, (excluding grain splits and full grains, unsplit); other than calf leather and dressed leather",MTK,"4,757","5,797",80,Final,,
201904,4107921919,"Leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (other than buffalo and calf), without hair on, other than leather of heading 41.14, not whole hides and skins, but including sides, grain splits",MTK,"56,068","56,877","6,146",Final,,
201904,4107991917,"Leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine animals, (excl. calf leather), no hair, excl. leather of heading 41.14, and whole hides and skins, and sides, (full grains, unsplit and grain splits); dressed leather",MTK,208,218,4,Final,,
201904,4107991919,"Leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine animals, (excl. calf leather), no hair, excl. leather of heading 41.14, and whole hides and skins, and sides, (full grains, unsplit and grain splits); not dressed",MTK,"20,602","21,781",295,Final,,
201904,4112000011,"Leather; further prepared after tanning or crusting, including parchment, lambskin leather, dressed, without wool on, whether or not split, other than leather of heading 41.14",MTK,"2,152","5,307",50,Final,,
201904,4112000021,"Leather further prepared after tanning or crusting, including parchment, sheepskin leather, dressed, without wool on, whether or not split, other than leather of heading 41.14",MTK,"3,728","4,232",714,Final,,
201904,4114100000,Leather; chamois (including combination chamois),MTK,430,468,26,Final,,
201904,4114201900,Leather; metallised leather,MTK,"4,711","5,114",89,Final,,
201904,4115100000,"Leather; composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls",KGM,"2,043","2,602",24,Final,,
201904,4201000001,"Saddlery and harness; for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any material, new",,"1,290,013","1,368,179",,Final,,
201904,4201000009,"Saddlery and harness; for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any material, used",,"11,523","11,692",,Final,,
201904,4202110000,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of leather or of composition leather",,"201,755","214,546",,Final,,
201904,4202120000,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials",,"3,074,205","3,320,088",,Final,,
201904,4202190000,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,"40,106","42,305",,Final,,
201904,4202210000,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather",,"3,203,906","3,313,562",,Final,,
201904,4202220000,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of plastic sheeting or of textile materials",,"2,807,829","2,916,358",,Final,,
201904,4202290000,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,"51,989","56,255",,Final,,
201904,4202310100,"Cases and containers; spectacle cases, of a kind normally carried in the pocket or in the handbag, with outer surface of leather or of composition leather",,"2,497","2,884",,Final,,
201904,4202310901,"Cases and containers; purses, of a kind normally carried in the pocket or in the handbag), with outer surface of leather or of composition leather",,"150,353","155,792",,Final,,
201904,4202310909,"Cases and containers; keyholders, of a kind normally carried in the pocket or in the handbag, with outer surface of leather or of composition leather",,"9,521","9,675",,Final,,
201904,4202310911,"Cases and containers; wallets and billfolds, of a kind normally carried in the pocket or in the handbag with outer surface of leather or of composition leather",,"498,811","517,625",,Final,,
201904,4202310919,"Cases and containers; of a kind normally carried in the pocket or in the handbag, n.e.c. in item no. 4202.31, with outer surface of leather or of composition leather",,"336,674","355,997",,Final,,
201904,4202320100,"Cases and containers; spectacle cases, of a kind normally carried in the pocket or in the handbag, with outer surface of plastic sheeting or of textile materials",,"216,557","222,220",,Final,,
201904,4202320901,"Cases and containers; purses, of a kind normally carried in the pocket or in the handbag, with outer surface of plastic sheeting or of textile materials",,"88,425","91,024",,Final,,
201904,4202320909,"Cases and containers; keyholders, of a kind normally carried in the pocket or in the handbag, with outer surface of plastic sheeting or of textile materials",,"9,142","9,270",,Final,,
201904,4202320911,"Cases and containers; wallets and billfolds (normally carried in the pocket or in the handbag), with outer surface of plastic sheeting or of textile materials",,"330,038","346,475",,Final,,
201904,4202320919,"Cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of plastic sheeting or of textile materials, n.e.c. in item no. 4202.32",,"505,393","525,325",,Final,,
201904,4202390000,"Cases and containers; of a kind normally carried in the pocket or in the handbag, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,"5,802","6,098",,Final,,
201904,4202910100,"Cases and containers; camera cases and containers specially suited for musical instruments, with outer surface of leather or of composition leather",,"1,425","1,466",,Final,,
201904,4202910909,"Cases and containers; trampers packs, with outer surface of leather or of composition leather",,222,244,,Final,,
201904,4202910919,"Cases and containers; with outer surface of leather or of composition leather, n.e.c. in heading no. 4202.91",,"1,226,314","1,259,384",,Final,,
201904,4202920100,"Cases and containers; camera cases and containers specially suited for musical instruments, with outer surface of plastic sheeting or of textile materials",,"127,498","133,188",,Final,,
201904,4202920901,"Cases and containers; golf bags, with outer surface of plastic sheeting or of textile materials",,"67,772","70,109",,Final,,
201904,4202920909,"Cases and containers; trampers packs, with outer surface of plastic sheeting or of textile materials",,"217,741","227,824",,Final,,
201904,4202920919,"Cases and containers; with outer surface of plastic sheeting or of textile materials, n.e.c. in item no. 4202.92",,"5,424,288","5,708,498",,Final,,
201904,4202990000,"Cases and containers; n.e.c. in heading 4202, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,"894,712","940,300",,Final,,
201904,4203100300,"Apparel; articles of apparel, of leather or composition leather, coats, waistcoats and the like, of sueded sheepskin or lambskin leather or of deerskin leather, skirts of deerskin leather",NMB,"227,958","235,324",937,Final,,
201904,4203101200,"Apparel; articles of apparel, of leather or composition leather, (other than coats, waistcoats and the like of sueded sheepskin or lambskin or deerskin leather or skirts of deerskin)",NMB,"345,320","358,800","2,014",Final,,
201904,4203210102,"Clothing accessories; gloves, mittens and mitts, specially designed for use in baseball or softball, of leather or composition leather, padded",NMB,636,642,18,Final,,
201904,4203210104,"Clothing accessories; gloves, mittens and mitts, specially designed for use in the sport of boxing, of leather or composition leather, padded",NPR,"55,536","57,668","2,499",Final,,
201904,4203210106,"Clothing accessories; gloves, mittens and mitts, specially designed for use in the sport of ice hockey, of leather or composition leather, padded",NPR,59,82,1,Final,,
201904,4203210109,"Clothing accessories; gloves, mittens and mitts, specially designed for use in skiing, of leather or of composition leather, padded",NPR,"72,559","75,605","1,841",Final,,
201904,4203210129,"Clothing accessories; gloves, mittens and mitts, specially designed for use in sports n.e.c. in item no 4203.21.01, of leather or composition leather, padded",NPR,"7,034","7,544",541,Final,,
201904,4203210906,"Clothing accessories; gloves, mittens and mitts, specially designed for motorcycle use, of leather or composition leather, not padded",NPR,"43,213","44,888","1,366",Final,,
201904,4203210909,"Clothing accessories; gloves, mittens and mitts, specially designed for sports n.e.c. in item no. 4203.21.09, of leather or of composition leather, not padded",NPR,"100,540","101,767","7,617",Final,,
201904,4203290000,"Clothing accessories; gloves, mittens and mitts, n.e.c. in heading no. 4203, of leather or composition leather, not specially designed for use in sports",NPR,"445,321","530,117","98,667",Final,,
201904,4203300300,Clothing accessories; belts of leather or composition leather,NMB,"565,478","583,230","26,152",Final,,
201904,4203400900,"Clothing accessories; articles of leather or of composition leather, n.e.c. in heading no. 4203",NMB,"21,447","21,924","3,840",Final,,
201904,4205000910,"Leather articles; belts and belting for machinery, washers, gaskets, jointings, seals and similar packagings, of leather or composition leather",KGM,"3,406","3,535",6,Final,,
201904,4205001500,"Leather articles; of a kind used in machinery, mechanical appliances or for technical uses, of leather or composition leather, n.e.c. in item no. 4205.00",,"8,550","8,946",,Final,,
201904,4205001900,"Leather articles; of leather or composition leather or covered with leather or composition leather, n.e.c. in heading no. 4205",,"95,202","102,584",,Final,,
201904,4302190123,"Furskins; sheepskins, whole, dyed, tanned or retanned but not further prepared than dyed, whether or not split, with or without head, tail or paws, not assembled, excluding goods of heading no. 4303",NMB,"1,606","1,659",80,Final,,
201904,4302190125,"Furskins; sheepskins, whole, dyed, dressed or tanned (further prepared than dyed, whether or not split), with or without head, tail or paws, not assembled, excluding goods of heading no. 4303",NMB,"84,462","86,719","2,610",Final,,
