Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202205,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,Philippines,"173,494","43,033",0,0,"173,494","43,033",Final,,,
202205,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,Pakistan,"50,000","12,100",0,0,"50,000","12,100",Final,,,
202205,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,United States of America,"255,195","58,383",0,0,"255,195","58,383",Final,,,
202205,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,Viet Nam,"114,217","12,000",0,0,"114,217","12,000",Final,,,
202205,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,Vanuatu,"8,209","2,240",615,152,"8,824","2,392",Final,,,
202205,3920200210,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, printed",KGM,Australia,"8,188",390,0,0,"8,188",390,Final,,,
202205,3920200510,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, other than printed",KGM,Cook Islands,680,5,0,0,680,5,Final,,,
202205,3920200510,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, other than printed",KGM,Fiji,0,0,"1,709",213,"1,709",213,Final,,,
202205,3920200510,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, other than printed",KGM,French Polynesia,0,0,792,87,792,87,Final,,,
202205,3920200510,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, other than printed",KGM,Samoa,324,2,0,0,324,2,Final,,,
202205,3920200910,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm, (not biaxially oriented)",MTK,Australia,0,0,580,137,580,137,Final,,,
202205,3920200910,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm, (not biaxially oriented)",MTK,Cook Islands,998,500,0,0,998,500,Final,,,
202205,3920202903,"Plastics; of polymers of propylene, strapping tape (not self-adhesive), thickness not over 0.5mm and width not over 20cm",KGM,Fiji,"26,532","2,551",0,0,"26,532","2,551",Final,,,
202205,3920202912,"Plastics; of polymers of propylene, strapping tape (not self-adhesive), thickness over 0.5mm and width over 20cm",KGM,Cook Islands,0,0,250,9,250,9,Final,,,
202205,3920202912,"Plastics; of polymers of propylene, strapping tape (not self-adhesive), thickness over 0.5mm and width over 20cm",KGM,Niue,113,6,0,0,113,6,Final,,,
202205,3920202929,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.20, other than strapping tape, (not biaxially oriented)",KGM,Australia,"104,103","22,446",0,0,"104,103","22,446",Final,,,
202205,3920202929,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.20, other than strapping tape, (not biaxially oriented)",KGM,Cook Islands,"5,674",600,0,0,"5,674",600,Final,,,
202205,3920202929,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.20, other than strapping tape, (not biaxially oriented)",KGM,French Polynesia,"5,393",716,0,0,"5,393",716,Final,,,
202205,3920302910,"Plastics; of polymers of styrene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.30",KGM,Cook Islands,380,7,0,0,380,7,Final,,,
202205,3920302910,"Plastics; of polymers of styrene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.30",KGM,United States of America,0,0,"1,018",0,"1,018",0,Final,,,
202205,3920430015,"Plastics; of polymers of vinyl chloride, containing not less than 6% by weight of plasticisers, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness exceeding 1mm",KGM,New Caledonia,0,0,"3,874",265,"3,874",265,Final,,,
202205,3920430015,"Plastics; of polymers of vinyl chloride, containing not less than 6% by weight of plasticisers, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness exceeding 1mm",KGM,Samoa,575,276,0,0,575,276,Final,,,
202205,3920491110,"Plastics; of polymers of vinyl chloride, less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,Cook Islands,"3,071","1,970",0,0,"3,071","1,970",Final,,,
202205,3920491110,"Plastics; of polymers of vinyl chloride, less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,Papua New Guinea,59,"1,080",0,0,59,"1,080",Final,,,
202205,3920491529,"Plastics; of polymers of vinyl chloride, less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm, not printed",KGM,Viet Nam,"158,725","15,250",0,0,"158,725","15,250",Final,,,
202205,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,Fiji,"18,184","1,444",0,0,"18,184","1,444",Final,,,
202205,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,Kiribati,0,0,157,1,157,1,Final,,,
202205,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,Maldives,"253,685","12,519",0,0,"253,685","12,519",Final,,,
202205,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,French Polynesia,"17,008",289,0,0,"17,008",289,Final,,,
202205,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,Samoa,"5,206","1,332",0,0,"5,206","1,332",Final,,,
202205,3920512910,"Plastics; of poly(methyl methacrylate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.51",KGM,Cook Islands,"3,154",410,0,0,"3,154",410,Final,,,
202205,3920592910,"Plastics; of acrylic polymers (excluding poly(methyl methacrylate)), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.59",KGM,France,"16,365",1,0,0,"16,365",1,Final,,,
202205,3920592910,"Plastics; of acrylic polymers (excluding poly(methyl methacrylate)), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.59",KGM,French Polynesia,"3,298",300,0,0,"3,298",300,Final,,,
202205,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,Australia,"20,141",300,0,0,"20,141",300,Final,,,
202205,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,Canada,"7,697",200,0,0,"7,697",200,Final,,,
202205,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,Tuvalu,"2,267",40,0,0,"2,267",40,Final,,,
202205,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,United States of America,"32,602",194,0,0,"32,602",194,Final,,,
202205,3920621910,"Plastics; of poly(ethylene terephthalate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.62",KGM,Wallis and Futuna,"10,471",763,0,0,"10,471",763,Final,,,
202205,3920690910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,Austria,"23,588",345,0,0,"23,588",345,Final,,,
202205,3920692910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.69",KGM,Cook Islands,"1,391",30,0,0,"1,391",30,Final,,,
202205,3920990110,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,New Caledonia,0,0,"3,600",306,"3,600",306,Final,,,
202205,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,Fiji,0,0,"3,766",375,"3,766",375,Final,,,
202205,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,New Caledonia,"13,795",235,0,0,"13,795",235,Final,,,
202205,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,Taiwan,0,0,"122,738","32,760","122,738","32,760",Final,,,
202205,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,Samoa,10,0,0,0,10,0,Final,,,
202205,3920993910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.99",KGM,Australia,"165,109","9,509",664,340,"165,773","9,849",Final,,,
202205,3920993910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.99",KGM,Fiji,"2,362",760,"3,336",102,"5,698",862,Final,,,
202205,3920993910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.99",KGM,Samoa,549,263,0,0,549,263,Final,,,
202205,3921110910,"Plastics; cellular, of polymers of styrene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Australia,"43,520","9,000",0,0,"43,520","9,000",Final,,,
202205,3921120010,"Plastics; cellular, of polymers of vinyl chloride, plates, sheets, film, foil and strip",KGM,Australia,"49,657","1,379",0,0,"49,657","1,379",Final,,,
202205,3921120010,"Plastics; cellular, of polymers of vinyl chloride, plates, sheets, film, foil and strip",KGM,Fiji,"9,728",730,0,0,"9,728",730,Final,,,
202205,3921120010,"Plastics; cellular, of polymers of vinyl chloride, plates, sheets, film, foil and strip",KGM,French Polynesia,"37,271","3,605",0,0,"37,271","3,605",Final,,,
202205,3921130910,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Australia,60,0,0,0,60,0,Final,,,
202205,3921130910,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Mauritius,24,0,0,0,24,0,Final,,,
202205,3921130910,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,United States of America,31,0,0,0,31,0,Final,,,
202205,3921190910,"Plastics; cellular, of polymers of ethylene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Australia,"50,799","2,150","16,770",270,"67,569","2,420",Final,,,
202205,3921190910,"Plastics; cellular, of polymers of ethylene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Niue,111,3,0,0,111,3,Final,,,
202205,3921190910,"Plastics; cellular, of polymers of ethylene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,Thailand,"135,473","1,530",0,0,"135,473","1,530",Final,,,
202205,3921190929,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, other than in blocks of regular geometric shape",KGM,Australia,0,0,"19,418",760,"19,418",760,Final,,,
202205,3921190929,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, other than in blocks of regular geometric shape",KGM,Wallis and Futuna,"2,190",280,0,0,"2,190",280,Final,,,
202205,3921190929,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, other than in blocks of regular geometric shape",KGM,Samoa,0,0,"4,915",205,"4,915",205,Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,Australia,"425,460","61,157",0,0,"425,460","61,157",Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,Hong Kong (Special Administrative Region),"10,350",896,0,0,"10,350",896,Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,India,"75,467","6,321",0,0,"75,467","6,321",Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,Japan,"139,047","14,445",0,0,"139,047","14,445",Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,New Caledonia,557,6,0,0,557,6,Final,,,
202205,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,Viet Nam,"20,444","1,792",0,0,"20,444","1,792",Final,,,
202205,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,"Korea, Republic of","10,805",15,0,0,"10,805",15,Final,,,
202205,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,Malaysia,"50,427","7,799",0,0,"50,427","7,799",Final,,,
202205,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,New Caledonia,"8,182","1,400",0,0,"8,182","1,400",Final,,,
202205,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,French Polynesia,115,50,0,0,115,50,Final,,,
202205,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,Singapore,"8,007",15,0,0,"8,007",15,Final,,,
202205,3921901909,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.5mm thick and not exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,Fiji,750,329,0,0,750,329,Final,,,
202205,3921901909,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.5mm thick and not exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,Samoa,915,343,0,0,915,343,Final,,,
202205,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,Australia,"170,393","17,881",0,0,"170,393","17,881",Final,,,
202205,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,Canada,"7,345",7,0,0,"7,345",7,Final,,,
202205,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,Fiji,"4,970",140,0,0,"4,970",140,Final,,,
202205,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,Tuvalu,0,0,"3,750",780,"3,750",780,Final,,,
202205,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,Australia,"1,238",60,"9,499","2,830","10,737","2,890",Final,,,
202205,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,Cook Islands,205,"1,620",567,"1,944",772,"3,564",Final,,,
202205,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,New Caledonia,0,0,"6,125",375,"6,125",375,Final,,,
202205,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,Singapore,390,10,0,0,390,10,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Austria,"14,023",42,0,0,"14,023",42,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Australia,"3,042",90,"140,844","30,000","143,886","30,090",Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Canada,"11,448",38,0,0,"11,448",38,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Cook Islands,"3,438",48,0,0,"3,438",48,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Ecuador,"44,793","16,901",0,0,"44,793","16,901",Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Fiji,"10,367","3,192",0,0,"10,367","3,192",Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,France,"2,088",3,0,0,"2,088",3,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Hungary,"5,228",15,0,0,"5,228",15,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Sri Lanka,"1,369",2,0,0,"1,369",2,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,French Polynesia,"15,999","1,401",0,0,"15,999","1,401",Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,Papua New Guinea,97,28,0,0,97,28,Final,,,
202205,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,United States of America,"5,357",13,0,0,"5,357",13,Final,,,
202205,3922100011,Plastics; baths (including shower-baths),NMB,Cook Islands,"5,670",6,0,0,"5,670",6,Final,,,
202205,3922100014,Plastics; wash-basins,NMB,Cook Islands,491,3,162,3,653,6,Final,,,
202205,3922100019,Plastics; sinks,NMB,Australia,791,6,600,20,"1,391",26,Final,,,
202205,3922200000,Plastics; lavatory seats and covers,NMB,Australia,0,0,"4,471",98,"4,471",98,Final,,,
202205,3922200000,Plastics; lavatory seats and covers,NMB,Cook Islands,0,0,"2,356",23,"2,356",23,Final,,,
202205,3922200000,Plastics; lavatory seats and covers,NMB,United States of America,209,1,0,0,209,1,Final,,,
202205,3922900905,"Plastics; n.e.c. in heading no. 3922, shower bases",NMB,Australia,"2,117",2,0,0,"2,117",2,Final,,,
202205,3922900905,"Plastics; n.e.c. in heading no. 3922, shower bases",NMB,Cook Islands,0,0,240,4,240,4,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,"Samoa, American",0,0,309,5,309,5,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Australia,"3,560",132,606,72,"4,166",204,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Canada,0,0,"36,137",900,"36,137",900,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Cook Islands,29,10,0,0,29,10,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,"China, People's Republic of",0,0,"4,180",432,"4,180",432,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Fiji,298,2,0,0,298,2,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Qatar,"36,488","1,434",0,0,"36,488","1,434",Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Tonga,"5,749",73,0,0,"5,749",73,Final,,,
202205,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,Samoa,0,0,4,2,4,2,Final,,,
202205,3923100101,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, nestable",CEN,Australia,"57,537","12,183",0,0,"57,537","12,183",Final,,,
202205,3923100101,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, nestable",CEN,Cook Islands,57,0,0,0,57,0,Final,,,
202205,3923100101,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, nestable",CEN,French Polynesia,840,3,0,0,840,3,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Argentina,"13,838",155,0,0,"13,838",155,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Australia,"360,825","20,301","8,021",18,"368,846","20,320",Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Canada,"13,186",13,0,0,"13,186",13,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Cook Islands,0,0,123,5,123,5,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,"China, People's Republic of",36,0,381,0,417,0,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Fiji,"2,522",20,0,0,"2,522",20,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Hong Kong (Special Administrative Region),497,0,0,0,497,0,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,New Caledonia,"18,191",713,"2,218",3,"20,409",716,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,French Polynesia,"1,730",122,61,0,"1,791",122,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Taiwan,"83,695",30,0,0,"83,695",30,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,United States of America,"19,007",829,0,0,"19,007",829,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Vanuatu,"2,016",1,0,0,"2,016",1,Final,,,
202205,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,Samoa,31,0,"9,217",0,"9,248",0,Final,,,
202205,3923100519,"Plastics; boxes, cases, crates and similar articles, specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks, or reticles, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable",CEN,Australia,"1,421",160,0,0,"1,421",160,Final,,,
202205,3923100710,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, non-nestable, n.e.c in item no. 3923.10",CEN,New Caledonia,802,83,0,0,802,83,Final,,,
202205,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,Australia,"36,818","8,848",752,1,"37,570","8,850",Final,,,
202205,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,Cook Islands,0,0,122,0,122,0,Final,,,
202205,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,Fiji,"22,226",907,0,0,"22,226",907,Final,,,
202205,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,Maldives,"1,473",0,0,0,"1,473",0,Final,,,
