Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,5106100909,"Yarn; of carded wool, containing 85% or more by weight of wool, (not for use in the manufacture of carpets, not put up for retail sale), other than dyed",KGM,"Korea, Republic of",0,0,343,3,343,3,Final,,,
202203,5106100909,"Yarn; of carded wool, containing 85% or more by weight of wool, (not for use in the manufacture of carpets, not put up for retail sale), other than dyed",KGM,United States of America,"1,073",7,0,0,"1,073",7,Final,,,
202203,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,Australia,"2,849",71,"1,164",15,"4,013",86,Final,,,
202203,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,Malaysia,"39,968","1,968",0,0,"39,968","1,968",Final,,,
202203,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,Netherlands,"25,024","1,412",0,0,"25,024","1,412",Final,,,
202203,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,United States of America,136,2,0,0,136,2,Final,,,
202203,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,Australia,283,3,78,1,361,4,Final,,,
202203,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,"China, People's Republic of","69,653",399,0,0,"69,653",399,Final,,,
202203,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,"Korea, Republic of",0,0,144,1,144,1,Final,,,
202203,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,Netherlands,38,0,0,0,38,0,Final,,,
202203,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,United States of America,"4,933",78,156,1,"5,089",79,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Austria,0,0,339,6,339,6,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Australia,"5,095",95,"28,262",264,"33,357",359,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Canada,89,2,"2,497",28,"2,586",30,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Cook Islands,0,0,459,7,459,7,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,France,0,0,390,6,390,6,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,United Kingdom,425,7,0,0,425,7,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,India,"1,947",33,"1,549",25,"3,496",58,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Japan,724,8,0,0,724,8,Final,,,
202203,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Netherlands,369,3,87,2,456,5,Final,,,
202203,5109100009,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, (other than hand knitting yarn), put up for retail sale",KGM,Japan,"13,103",60,0,0,"13,103",60,Final,,,
202203,5109100011,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed), hand knitting yarn, put up for retail sale",KGM,Australia,"3,723",16,0,0,"3,723",16,Final,,,
202203,5109100019,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed, other than hand knitting yarn), put up for retail sale",KGM,Australia,"16,499",230,0,0,"16,499",230,Final,,,
202203,5109900001,"Yarn; containing by weight less than 85% wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,Australia,"3,840",37,"19,537",137,"23,377",174,Final,,,
202203,5109900009,"Yarn; containing by weight less than 85% wool or fine animal hair, dyed, (other than hand knitting yarn), put up for retail sale",KGM,Australia,"6,347",214,634,6,"6,981",220,Final,,,
202203,5109900019,"Yarn; containing by weight less than 85% wool or fine animal hair, (not dyed, other than hand knitting yarn), put up for retail sale",KGM,Cook Islands,907,45,0,0,907,45,Final,,,
202203,5111110809,"Fabrics, woven; containing by weight 85% or more of carded wool or fine animal hair, weight exceeding 150g/m2 but not exceeding 300g/m2, other than felted",MTK,Australia,683,20,0,0,683,20,Final,,,
202203,5111190001,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, felted",MTK,Australia,"3,033",87,0,0,"3,033",87,Final,,,
202203,5111190009,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, other than felted",MTK,Australia,"22,284",577,"2,621",455,"24,905","1,032",Final,,,
202203,5111190009,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, other than felted",MTK,United Kingdom,0,0,74,2,74,2,Final,,,
202203,5111200809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made filaments, more than 32% but less than 85% of wool or animal hair or weight over 150g/m2, other than felted",MTK,Australia,0,0,"1,138",18,"1,138",18,Final,,,
202203,5111300809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibres, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,Australia,111,15,"11,382","1,107","11,493","1,122",Final,,,
202203,5111300809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibres, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,United States of America,0,0,"17,918",184,"17,918",184,Final,,,
202203,5112110809,"Fabrics, woven; containing 85% or more combed wool or fine animal hair or weight exceeding 150 but not over 200g/m2, other than felted",MTK,Canada,"13,490",1,0,0,"13,490",1,Final,,,
202203,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,Australia,"1,173",453,588,16,"1,761",469,Final,,,
202203,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,France,"1,661",25,0,0,"1,661",25,Final,,,
202203,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,United States of America,40,1,0,0,40,1,Final,,,
202203,5112200809,"Fabrics, woven; mixed mainly/solely with man-made filaments, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,Australia,23,1,"3,956",122,"3,979",123,Final,,,
202203,5112300809,"Fabrics, woven; mixed mainly/solely with man-made staple fibres, over 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,Australia,"27,187",936,0,0,"27,187",936,Final,,,
202203,5112300809,"Fabrics, woven; mixed mainly/solely with man-made staple fibres, over 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,United States of America,"28,715",16,0,0,"28,715",16,Final,,,
202203,5112900809,"Fabrics, woven; mixed mainly/solely with other than man-made filaments or staple fibres, more than 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,Australia,"1,565",46,84,63,"1,649",109,Final,,,
202203,5204200000,"Cotton; sewing thread, put up for retail sale",KGM,Cook Islands,0,0,177,2,177,2,Final,,,
202203,5204200000,"Cotton; sewing thread, put up for retail sale",KGM,Fiji,677,14,0,0,677,14,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,Australia,67,1,825,7,892,8,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,Canada,0,0,485,7,485,7,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,Germany,0,0,574,7,574,7,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,Denmark,11,0,0,0,11,0,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,France,0,0,44,0,44,0,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,United Kingdom,0,0,305,4,305,4,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,"Korea, Republic of",163,2,711,8,874,10,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,Netherlands,0,0,"1,192",14,"1,192",14,Final,,,
202203,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,United States of America,"1,637",16,"9,622",55,"11,259",71,Final,,,
202203,5208120000,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",MTK,French Polynesia,0,0,"5,886","2,523","5,886","2,523",Final,,,
202203,5208290029,"Fabrics, woven; containing 85% or more by weight of cotton, bleached, of weaves n.e.c. in item no. 5208.2, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.29",MTK,Australia,0,0,86,43,86,43,Final,,,
202203,5208320019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.32",MTK,French Polynesia,0,0,"1,687","1,635","1,687","1,635",Final,,,
202203,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Cook Islands,0,0,"6,329","2,628","6,329","2,628",Final,,,
202203,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United Kingdom,"2,838",100,0,0,"2,838",100,Final,,,
202203,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,French Polynesia,0,0,"9,884","5,256","9,884","5,256",Final,,,
202203,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Samoa,0,0,"1,884",876,"1,884",876,Final,,,
202203,5208320029,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics n.e.c. in item no. 5208.32",MTK,Australia,"1,363",2,0,0,"1,363",2,Final,,,
202203,5208390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.39",MTK,Australia,0,0,279,93,279,93,Final,,,
202203,5208390029,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.39",MTK,Australia,"7,404",703,"7,850","1,129","15,254","1,832",Final,,,
202203,5208420019,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.42",MTK,Australia,"2,090",199,0,0,"2,090",199,Final,,,
202203,5208490019,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5208.4, not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.49",MTK,Malaysia,"11,120",99,0,0,"11,120",99,Final,,,
202203,5208490029,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5208.4, not more than 200g/m2, fabrics n.e.c. in item no. 5208.49",MTK,Australia,0,0,"1,489",31,"1,489",31,Final,,,
202203,5208510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.51",MTK,Australia,"9,785",729,772,45,"10,557",774,Final,,,
202203,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,Australia,"5,060",351,"28,270","6,818","33,330","7,169",Final,,,
202203,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,Fiji,0,0,"44,509","14,373","44,509","14,373",Final,,,
202203,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,New Caledonia,0,0,"61,462","15,504","61,462","15,504",Final,,,
202203,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,French Polynesia,0,0,"137,769","39,616","137,769","39,616",Final,,,
202203,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,Samoa,0,0,"42,323","12,426","42,323","12,426",Final,,,
202203,5208520021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,"71,409","4,980",0,0,"71,409","4,980",Final,,,
202203,5208520029,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics n.e.c. in item no. 5208.52",MTK,Australia,0,0,336,158,336,158,Final,,,
202203,5208590049,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,96,55,96,55,Final,,,
202203,5208590049,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,"2,687",26,"2,687",26,Final,,,
202203,5209310019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.31",MTK,United States of America,"173,128","31,111",0,0,"173,128","31,111",Final,,,
202203,5209390009,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.39",MTK,Australia,0,0,727,51,727,51,Final,,,
202203,5209390011,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,317,43,317,43,Final,,,
202203,5209390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.39",MTK,Australia,"2,426",410,0,0,"2,426",410,Final,,,
202203,5209390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.39",MTK,United States of America,"1,080",34,0,0,"1,080",34,Final,,,
202203,5209510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.51",MTK,Australia,0,0,251,27,251,27,Final,,,
202203,5209510021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,535,62,535,62,Final,,,
202203,5209510021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United Kingdom,0,0,33,1,33,1,Final,,,
202203,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,519,11,735,59,"1,254",70,Final,,,
202203,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United Kingdom,0,0,774,37,774,37,Final,,,
202203,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,"1,165",23,"1,165",23,Final,,,
202203,5210310019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, plain weave, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.31",MTK,Australia,0,0,538,311,538,311,Final,,,
202203,5210310019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, plain weave, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.31",MTK,United Kingdom,0,0,438,5,438,5,Final,,,
202203,5210390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.39",MTK,Niue,0,0,"6,368","2,765","6,368","2,765",Final,,,
202203,5210390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.39",MTK,Tonga,24,3,0,0,24,3,Final,,,
202203,5210390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.39",MTK,United States of America,0,0,"3,628",61,"3,628",61,Final,,,
202203,5210490029,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.49",MTK,Australia,0,0,"1,138",21,"1,138",21,Final,,,
202203,5210490033,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,"2,608",224,"2,608",224,Final,,,
202203,5211310019,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, dyed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.31",MTK,United States of America,0,0,"3,636",78,"3,636",78,Final,,,
202203,5211310021,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, dyed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United Arab Emirates,0,0,"1,283",30,"1,283",30,Final,,,
202203,5211390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.39",MTK,United Arab Emirates,0,0,"1,283",30,"1,283",30,Final,,,
202203,5211390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.39",MTK,Australia,0,0,116,2,116,2,Final,,,
202203,5211410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,"1,643",52,"1,643",52,Final,,,
202203,5211490011,"Fabrics, woven; less than 85% cotton, mixed with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5211.4, more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,"3,011",156,"3,011",156,Final,,,
202203,5211490011,"Fabrics, woven; less than 85% cotton, mixed with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5211.4, more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,"23,280",253,"23,280",253,Final,,,
202203,5211510021,"Fabrics, woven; less than 85% cotton, mixed mainly or solely with man-made fibres, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,573,19,573,19,Final,,,
202203,5211590009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, printed, of weaves n.e.c. in item no. 5211.5, more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.59",MTK,Australia,0,0,306,69,306,69,Final,,,
202203,5211590019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, printed, of weaves n.e.c. in item no. 5211.5, more than 200g/m2, fabrics n.e.c. in item no. 5211.59",MTK,Australia,0,0,568,27,568,27,Final,,,
202203,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,United Arab Emirates,0,0,"6,226",108,"6,226",108,Final,,,
202203,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,Australia,0,0,552,36,552,36,Final,,,
202203,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,United States of America,0,0,"3,813",63,"3,813",63,Final,,,
202203,5212150021,"Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,165,9,165,9,Final,,,
202203,5212230029,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.23",MTK,Australia,0,0,514,31,514,31,Final,,,
202203,5212240021,"Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,Australia,0,0,"2,575",101,"2,575",101,Final,,,
202203,5212240021,"Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,United States of America,0,0,"2,909",30,"2,909",30,Final,,,
202203,5212250029,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.25",MTK,Australia,214,5,448,28,662,33,Final,,,
202203,5212250029,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.25",MTK,United Kingdom,0,0,775,22,775,22,Final,,,
202203,5301210000,"Flax; broken or scutched, but not spun",KGM,Australia,39,1,0,0,39,1,Final,,,
202203,5301210000,"Flax; broken or scutched, but not spun",KGM,United States of America,21,0,0,0,21,0,Final,,,
202203,5305000019,"Coconut (coir); raw, but not spun",KGM,French Polynesia,0,0,"2,555",450,"2,555",450,Final,,,
202203,5308200000,Yarn; of hemp (cannabis sativa L.),KGM,Australia,0,0,261,20,261,20,Final,,,
202203,5308900019,"Yarn; of vegetable textile fibres n.e.c. in heading no. 5306, 5307 and 5308",KGM,Cook Islands,0,0,48,0,48,0,Final,,,
202203,5308900019,"Yarn; of vegetable textile fibres n.e.c. in heading no. 5306, 5307 and 5308",KGM,New Caledonia,0,0,24,0,24,0,Final,,,
202203,5309110009,"Fabrics, woven; of flax, containing by weight 85% or more flax, bleached or unbleached, other than canvas or duck",MTK,Australia,0,0,"1,013",29,"1,013",29,Final,,,
202203,5309110009,"Fabrics, woven; of flax, containing by weight 85% or more flax, bleached or unbleached, other than canvas or duck",MTK,United Kingdom,0,0,88,2,88,2,Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,Australia,"5,466",107,"234,275","17,326","239,741","17,433",Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,Canada,0,0,"2,058",41,"2,058",41,Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,Germany,0,0,"5,258",31,"5,258",31,Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,United Kingdom,0,0,266,8,266,8,Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,Singapore,"9,079",126,0,0,"9,079",126,Final,,,
202203,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,United States of America,"1,040",28,"129,920","2,371","130,960","2,399",Final,,,
202203,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,Australia,"14,012","1,044","66,054","5,637","80,066","6,681",Final,,,
202203,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,United Kingdom,0,0,"3,598",72,"3,598",72,Final,,,
202203,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,Latvia,0,0,"2,686",141,"2,686",141,Final,,,
202203,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,United States of America,"1,248",35,"126,407","3,028","127,655","3,063",Final,,,
202203,5310900029,"Fabrics, woven; of textile bast fibres (other than jute) of heading no. 5303, other than unbleached",MTK,Australia,0,0,841,14,841,14,Final,,,
202203,5311000000,"Fabrics, woven; of vegetable textile fibres n.e.c. in heading no. 5309 and 5310, woven fabrics of paper yarn",MTK,Australia,393,7,0,0,393,7,Final,,,
202203,5401100029,"Sewing thread; synthetic filaments, other than polyester and polyamide, whether or not put up for retail sale",KGM,New Caledonia,426,4,"2,069",17,"2,495",21,Final,,,
202203,5402200029,"Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity yarn of polyesters, whether or not textured, exceeding 170 decitex, twisted more than 50 turns per metre, not for retail sale, not sewing thread",KGM,Fiji,"1,751",9,0,0,"1,751",9,Final,,,
202203,5402330000,"Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polyesters, not for retail sale, not sewing thread",KGM,Australia,"177,291","16,663",0,0,"177,291","16,663",Final,,,
202203,5407100011,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), 85% or more weight of synthetic fibres",MTK,Australia,"14,424",940,"6,918",662,"21,342","1,602",Final,,,
202203,5407100011,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), 85% or more weight of synthetic fibres",MTK,Samoa,0,0,"3,875","1,904","3,875","1,904",Final,,,
