Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202210,204300038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, frozen",KGM,"1,463,555","162,908",0,0,"1,463,555","162,908",Final,,,,
202210,204300042,"Meat; of sheep, lamb carcasses and half-carcasses, YX grade, frozen",KGM,"607,556","69,396",0,0,"607,556","69,396",Final,,,,
202210,204300048,"Meat; of sheep, lamb carcasses and half-carcasses n.e.c. in item no. 0204.30, frozen",KGM,"233,456","25,829",0,0,"233,456","25,829",Final,,,,
202210,204410002,"Meat; of sheep, hogget carcasses and half-carcasses, HL grade, frozen",KGM,"5,644",680,0,0,"5,644",680,Final,,,,
202210,204410022,"Meat; of sheep, mutton carcasses and half-carcasses, MF grade, frozen",KGM,"97,376","11,953",0,0,"97,376","11,953",Final,,,,
202210,204410028,"Meat; of sheep, mutton carcasses and half-carcasses, MH grade, frozen",KGM,"165,313","24,679",0,0,"165,313","24,679",Final,,,,
202210,204410032,"Meat; of sheep, mutton carcasses and half-carcasses, ML grade, frozen",KGM,"867,657","108,805",0,0,"867,657","108,805",Final,,,,
202210,204410038,"Meat; of sheep, mutton carcasses and half-carcasses, MM grade, frozen",KGM,"47,637","4,545",0,0,"47,637","4,545",Final,,,,
202210,204410042,"Meat; of sheep, mutton carcasses and half-carcasses, MX grade, frozen",KGM,"3,544,078","438,604",0,0,"3,544,078","438,604",Final,,,,
202210,204410048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.41, frozen",KGM,"624,456","77,962",0,0,"624,456","77,962",Final,,,,
202210,204410058,"Meat; of sheep, ram carcasses and half-carcasses, frozen",KGM,"2,731",363,0,0,"2,731",363,Final,,,,
202210,204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"164,520,610","14,604,705",0,0,"164,520,610","14,604,705",Final,,,,
202210,204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"8,045,220","993,920",0,0,"8,045,220","993,920",Final,,,,
202210,204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,"22,879,960","1,611,532",0,0,"22,879,960","1,611,532",Final,,,,
202210,204430009,"Meat; of sheep (excluding lamb), boneless cuts, frozen",KGM,"1,219,872","84,321",0,0,"1,219,872","84,321",Final,,,,
202210,204500000,"Meat; of goats, fresh, chilled or frozen",KGM,"910,338","61,435",0,0,"910,338","61,435",Final,,,,
202210,206100029,"Offal, edible; of bovine animals, tongues, fresh or chilled",KGM,"385,979","37,743",0,0,"385,979","37,743",Final,,,,
202210,206100039,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.10, fresh or chilled",KGM,"617,077","39,203",0,0,"617,077","39,203",Final,,,,
202210,206210000,"Offal, edible; of bovine animals, tongues, frozen",KGM,"2,790,329","265,279",0,0,"2,790,329","265,279",Final,,,,
202210,206220000,"Offal, edible; of bovine animals, livers, frozen",KGM,"932,823","409,301",0,0,"932,823","409,301",Final,,,,
202210,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,"933,758","245,482",0,0,"933,758","245,482",Final,,,,
202210,206290011,"Offal, edible; of bovine animals, kidneys, frozen",KGM,"323,903","115,015",0,0,"323,903","115,015",Final,,,,
202210,206290019,"Offal, edible; of bovine animals, sweetbreads, frozen",KGM,"200,188","13,488",0,0,"200,188","13,488",Final,,,,
202210,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"7,121,901","751,823",0,0,"7,121,901","751,823",Final,,,,
202210,206900001,"Offal, edible; of lamb, brains, frozen",KGM,"52,722","4,221",0,0,"52,722","4,221",Final,,,,
202210,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,"164,732","30,953",0,0,"164,732","30,953",Final,,,,
202210,206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,"886,354","104,311",0,0,"886,354","104,311",Final,,,,
202210,206900019,"Offal, edible; of lamb, livers, frozen",KGM,"774,140","301,998",0,0,"774,140","301,998",Final,,,,
202210,206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,"46,376","4,679",0,0,"46,376","4,679",Final,,,,
202210,206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,"895,346","91,232",0,0,"895,346","91,232",Final,,,,
