Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,Mexico,"3,446","3,642",432,Provisional
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,Sweden,282,286,6,Provisional
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,Taiwan,628,662,14,Provisional
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,United States of America,"2,765","3,031",40,Provisional
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,Viet Nam,661,661,20,Provisional
202511,8201400009,"Tools, hand; axes, bill hooks and similar hewing tools (excluding slashers), of a kind used in agriculture, horticulture or forestry",NMB,South Africa,101,115,2,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Australia,"1,486","1,509",97,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,"China, People's Republic of","127,638","134,144","16,917",Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Germany,"52,110","55,330","1,444",Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,France,56,60,25,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,India,"2,459","2,779",540,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Italy,546,616,36,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Japan,"14,436","15,037",624,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Mexico,"1,009","1,076",90,Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Taiwan,"42,521","43,236","5,824",Provisional
202511,8201500000,"Tools, hand; one-handed secateurs (including poultry shears)",NMB,Viet Nam,"2,269","2,551",246,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Australia,389,392,6,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,"China, People's Republic of","137,994","143,660","14,994",Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Germany,"15,521","16,137",306,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,France,434,466,56,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Japan,"8,509","8,911",542,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Mexico,"3,881","4,149",510,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Poland,202,207,2,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Taiwan,47,47,1,Provisional
202511,8201600000,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",NMB,Viet Nam,"1,149","1,205",200,Provisional
202511,8201900100,"Tools, hand; cultivators, of a kind used in agriculture, horticulture or forestry",NMB,"China, People's Republic of","13,315","14,241","2,799",Provisional
202511,8201900100,"Tools, hand; cultivators, of a kind used in agriculture, horticulture or forestry",NMB,Germany,588,719,65,Provisional
202511,8201900100,"Tools, hand; cultivators, of a kind used in agriculture, horticulture or forestry",NMB,Mexico,"1,114","1,189",420,Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,"China, People's Republic of","37,719","39,431","9,693",Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,Czechia,"1,032","1,080",36,Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,Germany,"3,331","3,899",635,Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,India,16,17,5,Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,Japan,54,59,54,Provisional
202511,8201900901,"Tools, hand; garden trowels",NMB,Mexico,"2,326","2,469","1,008",Provisional
202511,8201900910,"Tools, hand; forks",NMB,Australia,"5,951","6,239",184,Provisional
202511,8201900910,"Tools, hand; forks",NMB,"China, People's Republic of","24,168","25,116","5,345",Provisional
202511,8201900910,"Tools, hand; forks",NMB,Germany,365,496,30,Provisional
202511,8201900910,"Tools, hand; forks",NMB,Mexico,924,981,195,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Austria,"1,750","1,762",18,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Australia,"5,771","6,180",32,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,"China, People's Republic of","121,891","130,077","15,953",Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Germany,"78,295","81,470","1,685",Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,India,"16,866","19,061","1,053",Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Japan,"1,906","1,907",102,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Mexico,281,301,192,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,New Zealand,"3,488","3,675",600,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,Taiwan,"3,240","3,664",376,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,United States of America,"12,394","13,512",56,Provisional
202511,8201900919,"Tools, hand; n.e.c. in heading 8201, of a kind used in agriculture, horticulture or forestry",NMB,South Africa,"1,907","1,912",200,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Australia,"1,252","1,325",89,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,"China, People's Republic of","90,306","93,878","17,242",Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Germany,"5,646","6,214",609,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Denmark,"2,121","2,160",278,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,France,"1,800","1,880",112,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,India,841,882,100,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Japan,"12,691","12,932","1,980",Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,"Korea, Republic of","1,258","1,271",40,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Mexico,396,424,72,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,New Zealand,"1,607","1,607",1,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Portugal,50,63,2,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Sweden,"57,507","61,708","11,833",Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Taiwan,"4,133","4,219",506,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,United States of America,418,418,56,Provisional
202511,8202100900,"Tools, hand; saws, other than tubular frame firewood or pulpwood saws",NMB,Viet Nam,"1,748","1,808",240,Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,Australia,"13,849","14,954","1,532",Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,Brazil,"36,995","37,638","9,188",Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,"China, People's Republic of","18,149","18,522",317,Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,Germany,"40,099","43,375","2,089",Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,France,"3,103","3,740",6,Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,United Kingdom,"2,215","2,232",588,Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,Sweden,"72,645","76,163","4,809",Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,Taiwan,"1,348","1,398",16,Provisional
202511,8202200000,"Tools, hand; band saw blades",NMB,United States of America,"33,937","36,647","10,767",Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Australia,34,36,,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,"China, People's Republic of","193,024","194,779",,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Czechia,"7,344","9,011",,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Germany,"2,886","2,944",,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Hong Kong (Special Administrative Region),"8,898","10,389",,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Italy,"13,720","14,399",,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Japan,734,742,,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,Sweden,728,732,,Provisional
202511,8202310001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, not exceeding 305mm in diameter",,United States of America,892,892,,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,"China, People's Republic of","8,948","9,175",,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,Germany,"10,507","10,536",,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,France,100,100,,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,Hong Kong (Special Administrative Region),"10,108","10,211",,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,Italy,"16,443","19,163",,Provisional
202511,8202310009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel, exceeding 305mm in diameter",,Japan,"2,265","3,038",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Austria,"1,618","1,959",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Switzerland,"1,065","1,130",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,"China, People's Republic of","122,872","127,259",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Czechia,570,575,,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Germany,"30,108","31,782",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,France,"19,429","19,959",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Israel,"9,143","9,175",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,India,145,145,,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Italy,"2,676","2,784",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,"Korea, Republic of","1,605","1,620",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Poland,640,708,,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,Thailand,"1,725","1,833",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,United States of America,"1,307","1,340",,Provisional
202511,8202390001,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), not exceeding 305mm in diameter",,South Africa,"7,475","9,291",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Austria,"26,158","26,891",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Australia,"1,151","1,384",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Switzerland,"3,096","3,284",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,"China, People's Republic of","53,537","54,795",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Germany,"1,786","1,786",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,France,"8,386","8,793",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,United Kingdom,29,31,,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Ireland,21,23,,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Italy,"14,281","15,066",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Japan,"1,305","1,322",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,"Korea, Republic of","68,919","70,544",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Luxembourg,"4,859","4,859",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,Sweden,"2,885","2,959",,Provisional
202511,8202390009,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel), exceeding 305mm in diameter",,United States of America,"1,864","1,891",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Austria,"5,965","7,270",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Canada,287,287,,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Switzerland,"608,186","613,956",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,"China, People's Republic of","35,408","35,922",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Germany,1,1,,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Italy,"1,511","1,511",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,Sweden,"1,910","1,962",,Provisional
202511,8202400000,"Tools, hand; chain saw blades",,United States of America,"74,073","79,782",,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,Australia,93,102,1,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,Switzerland,"1,048","1,060",58,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,"China, People's Republic of","2,567","2,605",295,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,Germany,120,120,1,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,United Kingdom,14,15,0,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,India,523,525,5,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,Sweden,"1,181","1,267",39,Provisional
202511,8202910001,"Tools, hand; straight hacksaw blades, for working metal",KGM,United States of America,"1,980","1,988",11,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Australia,63,66,6,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Belgium,746,768,7,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Brazil,"1,474","1,500",44,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Belarus,268,273,1,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Switzerland,"2,551","2,633",43,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,"China, People's Republic of",239,243,13,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Germany,"1,186","1,201",57,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,India,340,384,29,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Japan,340,349,1,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Sweden,14,14,1,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,Thailand,2,2,0,Provisional
202511,8202910009,"Tools, hand; straight blades (excluding hacksaw), for working metal",KGM,United States of America,"13,544","14,057",353,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Australia,"19,360","21,985",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Belgium,"9,792","10,081",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Switzerland,"82,753","84,500",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,"China, People's Republic of","77,051","79,294",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Germany,"16,523","19,014",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,France,137,142,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Hungary,260,260,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,India,524,535,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Italy,"3,098","3,193",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Japan,"20,126","22,574",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,"Korea, Republic of",345,377,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Luxembourg,"2,784","2,784",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Netherlands,"70,338","70,847",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Poland,"3,097","4,129",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Portugal,22,24,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Sweden,329,338,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,Taiwan,715,730,,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,United States of America,"171,967","178,074",,Provisional
202511,8202990000,"Tools, hand; saw blades n.e.c. in heading no. 8202",,South Africa,"7,511","8,658",,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Australia,"3,545","3,757",138,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Switzerland,"57,856","58,650","12,782",Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,"China, People's Republic of","24,842","27,180","8,216",Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Germany,"51,857","52,287","3,393",Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Spain,77,82,4,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,United Kingdom,"1,275","1,304",199,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Israel,524,556,10,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,India,"13,604","13,762","1,322",Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Japan,723,885,25,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,"Korea, Republic of","4,025","4,091",630,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Mexico,68,71,36,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Pakistan,14,16,4,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Portugal,"19,996","20,757","4,662",Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Turkiye,23,23,11,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,Taiwan,"3,781","3,888",424,Provisional
202511,8203100000,"Tools, hand; files, rasps and similar tools",NMB,United States of America,"3,165","3,511",190,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Austria,"2,060","2,423",25,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Australia,"16,960","17,840",722,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Canada,"1,311","1,404",1,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Switzerland,891,"1,004",19,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,"China, People's Republic of","129,920","140,059","26,095",Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Germany,"208,482","212,361","5,736",Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Spain,281,282,5,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,France,337,385,4,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,United Kingdom,"1,260","1,349",8,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Indonesia,"1,004","1,015",10,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,India,"1,843","1,900",227,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Italy,"1,818","1,955",23,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Japan,"8,486","8,606",315,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,"Korea, Republic of",11,11,1,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Latvia,"4,976","5,640",19,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Malaysia,73,73,2,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Norway,429,449,10,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Pakistan,570,620,46,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Portugal,4,4,1,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Sweden,"1,425","1,623",10,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Slovenia,994,"1,088",27,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Thailand,661,693,67,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Turkiye,613,712,7,Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Taiwan,"84,204","86,135","5,937",Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,United States of America,"46,070","48,073","1,431",Provisional
202511,8203200001,"Tools, hand; pincers and pliers (including cutting pliers)",NMB,Viet Nam,"7,278","7,487",286,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Australia,72,81,13,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Switzerland,101,105,36,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,"China, People's Republic of","36,103","37,302","45,574",Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Germany,186,215,3,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Spain,19,22,2,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,France,14,15,2,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Hong Kong (Special Administrative Region),9,10,24,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Indonesia,339,339,24,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,India,626,637,315,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Italy,374,388,36,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Japan,307,320,98,Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,Pakistan,"15,065","15,307","8,774",Provisional
202511,8203200009,"Tools, hand; tweezers",NMB,United States of America,"3,933","5,029",162,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,Austria,"3,299","3,753",37,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,Australia,"8,404","8,787",154,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,Switzerland,234,268,5,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,"China, People's Republic of","31,240","32,685","3,856",Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,Germany,"59,108","61,487","10,316",Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,Spain,175,178,2,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,France,435,511,21,Provisional
202511,8203200019,"Tools, hand; similar to but excluding pliers, cutting pliers, pincers, tweezers and n.e.c. in item no. 8203.20",NMB,United Kingdom,"16,551","17,497",433,Provisional
