Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202304,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,Australia,"1,034",820,0,0,"1,034",820,Provisional,,,
202304,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,Fiji,193,0,0,0,193,0,Provisional,,,
202304,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,Ireland,20,0,0,0,20,0,Provisional,,,
202304,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,United States of America,0,0,817,1,817,1,Provisional,,,
202304,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,Australia,"2,656",105,0,0,"2,656",105,Provisional,,,
202304,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,Cook Islands,"2,986",32,0,0,"2,986",32,Provisional,,,
202304,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,New Caledonia,0,0,45,1,45,1,Provisional,,,
202304,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,Sweden,69,2,0,0,69,2,Provisional,,,
202304,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,United States of America,240,0,71,0,311,1,Provisional,,,
202304,7318150950,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, forged",KGM,Fiji,"1,258",60,0,0,"1,258",60,Provisional,,,
202304,7318150950,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, forged",KGM,United States of America,"30,050",293,0,0,"30,050",293,Provisional,,,
202304,7318150952,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged, high tensile",KGM,Australia,0,0,"3,192",0,"3,192",0,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,Australia,"26,952",303,"1,709",57,"28,661",360,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,United Kingdom,123,0,0,0,123,0,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,Tonga,0,0,"1,526",20,"1,526",20,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,United States of America,752,4,0,0,752,4,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,Vanuatu,161,1,0,0,161,1,Provisional,,,
202304,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,Samoa,0,0,75,23,75,23,Provisional,,,
202304,7318150956,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, socket head screws",KGM,Australia,174,10,0,0,174,10,Provisional,,,
202304,7318150956,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, socket head screws",KGM,United Kingdom,0,0,2,1,2,1,Provisional,,,
202304,7318150956,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, socket head screws",KGM,United States of America,79,1,0,0,79,1,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,Australia,75,5,"20,897","8,830","20,972","8,835",Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,United Kingdom,39,0,0,0,39,0,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,Mongolia,0,0,16,0,16,0,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,New Caledonia,6,0,0,0,6,0,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,Thailand,530,12,0,0,530,12,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,Tonga,0,0,191,2,191,2,Provisional,,,
202304,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,United States of America,121,0,"3,960",10,"4,081",11,Provisional,,,
202304,7318150960,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, of stainless steel",KGM,Australia,0,0,"5,063",1,"5,063",1,Provisional,,,
202304,7318150960,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, of stainless steel",KGM,Cook Islands,0,0,13,0,13,0,Provisional,,,
202304,7318150960,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, of stainless steel",KGM,Germany,"3,576",3,0,0,"3,576",3,Provisional,,,
202304,7318150970,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, forged",KGM,New Caledonia,0,0,327,152,327,152,Provisional,,,
202304,7318150970,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, forged",KGM,Singapore,340,10,0,0,340,10,Provisional,,,
202304,7318150970,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, forged",KGM,United States of America,223,3,0,0,223,3,Provisional,,,
202304,7318150972,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged, high tensile",KGM,Australia,"6,054",242,0,0,"6,054",242,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,"Samoa, American","7,304","1,195",0,0,"7,304","1,195",Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Australia,"31,848",899,"5,213",30,"37,061",929,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,"China, People's Republic of",430,1,0,0,430,1,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Fiji,60,0,0,0,60,0,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,United Kingdom,0,0,337,1,337,1,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,India,72,1,0,0,72,1,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Kiribati,"8,515",397,0,0,"8,515",397,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Malaysia,0,0,60,0,60,0,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Niue,74,4,0,0,74,4,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Papua New Guinea,144,2,0,0,144,2,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Singapore,127,2,0,0,127,2,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Thailand,632,41,0,0,632,41,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Tonga,145,0,0,0,145,0,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,United States of America,"5,348",80,938,6,"6,286",86,Provisional,,,
202304,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,Vanuatu,0,0,667,11,667,11,Provisional,,,
202304,7318150976,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, socket head screws",KGM,Australia,172,65,0,0,172,65,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,Australia,"117,244",329,"1,090",22,"118,334",351,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,United Kingdom,24,0,0,0,24,0,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,Japan,"1,079",25,0,0,"1,079",25,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,Maldives,"1,650",461,0,0,"1,650",461,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,New Caledonia,0,0,"4,471",200,"4,471",200,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,Singapore,360,1,427,2,787,3,Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,Tonga,"28,782","2,744",0,0,"28,782","2,744",Provisional,,,
202304,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,United States of America,12,0,"7,932",27,"7,944",27,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Australia,"3,401",342,"13,337",358,"16,738",700,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Canada,0,0,1,10,1,10,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Cook Islands,"14,279",396,"4,872",201,"19,151",596,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,"China, People's Republic of","2,093",1,0,0,"2,093",1,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Germany,"8,245",1,0,0,"8,245",1,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Fiji,"7,924",669,0,0,"7,924",669,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Indonesia,0,0,25,1,25,1,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Kiribati,440,120,0,0,440,120,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,New Caledonia,15,1,0,0,15,1,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Netherlands,8,20,0,0,8,20,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,French Polynesia,"1,000",70,0,0,"1,000",70,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Sweden,"6,424",31,0,0,"6,424",31,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Thailand,0,0,"11,093",32,"11,093",32,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,Tonga,"11,149",442,0,0,"11,149",442,Provisional,,,
202304,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,United States of America,980,140,34,5,"1,014",146,Provisional,,,
202304,7318160012,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, of stainless steel",KGM,Australia,870,172,0,0,870,172,Provisional,,,
202304,7318160012,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, of stainless steel",KGM,United States of America,7,0,0,0,7,0,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Australia,0,0,267,2,267,2,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Chile,"2,016",1,0,0,"2,016",1,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Fiji,166,0,0,0,166,0,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,France,"4,045",6,0,0,"4,045",6,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Kenya,14,0,0,0,14,0,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Maldives,61,17,0,0,61,17,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Portugal,123,0,0,0,123,0,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Thailand,"1,658",31,0,0,"1,658",31,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Tonga,0,0,426,6,426,6,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,United States of America,69,0,0,0,69,0,Provisional,,,
202304,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,Viet Nam,728,1,0,0,728,1,Provisional,,,
202304,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,Australia,"2,938",78,"2,728",104,"5,666",182,Provisional,,,
202304,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,Sweden,0,0,73,0,73,0,Provisional,,,
202304,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,Singapore,0,0,83,10,83,10,Provisional,,,
202304,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,United States of America,27,0,460,1,487,1,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Australia,"6,471",189,"8,394",131,"14,865",320,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Cook Islands,17,11,334,17,351,28,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Germany,22,1,0,0,22,1,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Fiji,423,26,0,0,423,26,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,United Kingdom,7,0,8,0,15,0,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Malaysia,0,0,15,1,15,1,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,New Caledonia,1,0,0,0,1,0,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,French Polynesia,0,0,11,1,11,1,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Philippines,0,0,"2,648",1,"2,648",1,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Singapore,"2,428",2,0,0,"2,428",2,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,United States of America,987,22,508,3,"1,495",25,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Uruguay,82,0,0,0,82,0,Provisional,,,
202304,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,Vanuatu,96,30,0,0,96,30,Provisional,,,
202304,7318190912,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, of stainless steel",KGM,Cook Islands,0,0,950,9,950,9,Provisional,,,
202304,7318190912,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, of stainless steel",KGM,United States of America,16,0,8,0,24,1,Provisional,,,
202304,7318190919,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, not of stainless steel",KGM,United Kingdom,0,0,88,1,88,1,Provisional,,,
202304,7318190919,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, not of stainless steel",KGM,United States of America,8,0,0,0,8,0,Provisional,,,
202304,7318210010,"Iron or steel; non-threaded spring washers and other lock washers, of stainless steel",KGM,United States of America,481,1,0,0,481,1,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,Australia,181,1,32,1,213,2,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,Chile,0,0,45,1,45,1,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,Fiji,"1,000",200,294,8,"1,294",208,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,New Caledonia,0,0,"1,285",7,"1,285",7,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,Sweden,217,4,0,0,217,4,Provisional,,,
202304,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,United States of America,185,5,0,0,185,5,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Australia,166,1,242,0,408,1,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,"China, People's Republic of",0,0,13,0,13,0,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Italy,172,0,0,0,172,0,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Maldives,50,14,0,0,50,14,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Peru,0,0,"1,501",0,"1,501",0,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Thailand,86,6,0,0,86,6,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Tonga,"2,979",184,0,0,"2,979",184,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Vanuatu,14,1,0,0,14,1,Provisional,,,
202304,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,Samoa,"7,450",495,182,11,"7,632",506,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Australia,"3,941",66,767,18,"4,708",83,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Belgium,0,0,"4,831",318,"4,831",318,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Canada,"5,000",37,2,10,"5,002",47,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Cook Islands,"7,096",207,0,0,"7,096",207,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Chile,0,0,1,0,1,0,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Germany,"1,150",1,0,0,"1,150",1,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Fiji,269,6,0,0,269,6,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,United Kingdom,"1,672",1,0,0,"1,672",1,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Guam,306,0,0,0,306,0,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Indonesia,0,0,185,0,185,0,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Malaysia,0,0,10,1,10,1,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,New Caledonia,3,0,12,0,15,0,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Netherlands,180,1,0,0,180,1,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Singapore,"1,576",32,329,0,"1,905",32,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Tonga,54,0,0,0,54,0,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,United States of America,"11,911",108,747,1,"12,658",109,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Vanuatu,"9,509",337,0,0,"9,509",337,Provisional,,,
202304,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,Samoa,335,20,0,0,335,20,Provisional,,,
202304,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,Australia,"84,723","4,600",0,0,"84,723","4,600",Provisional,,,
202304,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,Cook Islands,127,21,0,0,127,21,Provisional,,,
202304,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,Thailand,895,20,0,0,895,20,Provisional,,,
202304,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,United States of America,"1,433",1,0,0,"1,433",1,Provisional,,,
202304,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,Australia,0,0,17,0,17,0,Provisional,,,
202304,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,Fiji,0,0,601,2,601,2,Provisional,,,
202304,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,Guam,0,0,89,0,89,0,Provisional,,,
202304,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,Sweden,"6,500",50,0,0,"6,500",50,Provisional,,,
202304,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,United States of America,192,0,0,0,192,0,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Australia,508,15,40,0,548,15,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Guam,0,0,48,0,48,0,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Japan,49,2,0,0,49,2,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Mongolia,0,0,12,0,12,0,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Mauritius,0,0,131,1,131,1,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,New Caledonia,325,13,0,0,325,13,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,French Polynesia,"5,946",219,0,0,"5,946",219,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Papua New Guinea,278,1,0,0,278,1,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,Tonga,"36,162",883,0,0,"36,162",883,Provisional,,,
202304,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,United States of America,"6,842",51,0,0,"6,842",51,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,"Samoa, American","3,940",170,0,0,"3,940",170,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Australia,"25,413",716,"1,183","1,040","26,596","1,757",Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Belgium,13,10,0,0,13,10,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Bulgaria,0,0,"1,058",2,"1,058",2,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Cook Islands,0,0,"5,794",295,"5,794",295,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Czechia,0,0,205,1,205,1,Provisional,,,
202304,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,Fiji,0,0,"8,441",559,"8,441",559,Provisional,,,
