Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,206290001,"Offal, edible; of bovine animals, brains, frozen",KGM,"31,052","1,630",0,0,"31,052","1,630",Final,,,,
202204,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,"1,562,395","354,294",0,0,"1,562,395","354,294",Final,,,,
202204,206290011,"Offal, edible; of bovine animals, kidneys, frozen",KGM,"236,187","60,616",0,0,"236,187","60,616",Final,,,,
202204,206290019,"Offal, edible; of bovine animals, sweetbreads, frozen",KGM,"9,619",653,0,0,"9,619",653,Final,,,,
202204,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"12,970,290","1,450,971",0,0,"12,970,290","1,450,971",Final,,,,
202204,206300029,"Offal, edible; of swine, n.e.c. in item no. 0206.30, fresh or chilled",KGM,278,36,0,0,278,36,Final,,,,
202204,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,"299,294","64,699",0,0,"299,294","64,699",Final,,,,
202204,206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,"911,947","106,449",0,0,"911,947","106,449",Final,,,,
202204,206900019,"Offal, edible; of lamb, livers, frozen",KGM,"1,129,535","486,279",0,0,"1,129,535","486,279",Final,,,,
202204,206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,"70,795","14,465",0,0,"70,795","14,465",Final,,,,
202204,206900029,"Offal, edible; of lamb, tongues, frozen",KGM,"23,199","2,625",0,0,"23,199","2,625",Final,,,,
202204,206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,"1,881,426","213,798",0,0,"1,881,426","213,798",Final,,,,
202204,206900049,"Offal, edible; of sheep (excluding lamb), hearts, frozen",KGM,"2,127",575,0,0,"2,127",575,Final,,,,
202204,206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,"457,182","139,758",0,0,"457,182","139,758",Final,,,,
202204,206900069,"Offal, edible; of sheep (excluding lamb), tongues, frozen",KGM,"1,654",181,0,0,"1,654",181,Final,,,,
202204,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,"693,546","107,574",0,0,"693,546","107,574",Final,,,,
202204,206900091,"Offal, edible; of goats, horses, asses, mules or hinnies, livers, frozen",KGM,"94,697","24,060",0,0,"94,697","24,060",Final,,,,
